TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,Purpose,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN00174,2024-07-25,330.29,ICICI Bank,SBI Bank,Payment,Success,22:43:56,Mobile,UPI ID,Others,Instant,EUR,123456789186,987654321186
TXN00175,2024-08-26,946.95,Axis Bank,Axis Bank,Transfer,Failed,10:48:19,Tablet,Phone Number,Shopping,Scheduled,GBP,123456789187,987654321187
TXN00176,2024-09-27,800.95,HDFC Bank,ICICI Bank,Payment,Success,16:07:03,Laptop,QR Code,Food,Instant,INR,123456789188,987654321188
TXN00177,2024-10-28,1655.46,SBI Bank,HDFC Bank,Transfer,Success,19:40:02,Mobile,UPI ID,Travel,Scheduled,USD,123456789189,987654321189
TXN00178,2024-11-29,1450.57,ICICI Bank,SBI Bank,Payment,Success,14:42:27,Tablet,Phone Number,Bill Payment,Instant,EUR,123456789190,987654321190
TXN00179,2024-12-30,429.79,Axis Bank,Axis Bank,Transfer,Success,17:06:55,Laptop,QR Code,Others,Scheduled,GBP,123456789191,987654321191
TXN00180,2024-01-01,1796.91,HDFC Bank,ICICI Bank,Payment,Failed,19:44:18,Mobile,UPI ID,Shopping,Instant,INR,123456789192,987654321192
TXN00181,2024-02-02,1778.31,SBI Bank,HDFC Bank,Transfer,Success,12:51:15,Tablet,Phone Number,Food,Scheduled,USD,123456789193,987654321193
TXN00182,2024-03-03,1375.41,ICICI Bank,SBI Bank,Payment,Success,16:46:58,Laptop,QR Code,Travel,Instant,EUR,123456789194,987654321194
TXN00183,2024-04-04,939.15,Axis Bank,Axis Bank,Transfer,Success,03:59:05,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456789195,987654321195
TXN00184,2024-05-05,225.88,HDFC Bank,ICICI Bank,Payment,Success,23:09:40,Tablet,Phone Number,Others,Instant,INR,123456789196,987654321196
TXN00185,2024-06-06,801.09,SBI Bank,HDFC Bank,Transfer,Failed,15:55:40,Laptop,QR Code,Shopping,Scheduled,USD,123456789197,987654321197
TXN00186,2024-07-07,120.4,ICICI Bank,SBI Bank,Payment,Success,20:48:29,Mobile,UPI ID,Food,Instant,EUR,123456789198,987654321198
TXN00187,2024-08-08,1633.97,Axis Bank,Axis Bank,Transfer,Success,05:00:58,Tablet,Phone Number,Travel,Scheduled,GBP,123456789199,987654321199
TXN00188,2024-09-09,1333.52,HDFC Bank,ICICI Bank,Payment,Success,16:11:53,Laptop,QR Code,Bill Payment,Instant,INR,123456789200,987654321200
TXN00189,2024-10-10,833.55,SBI Bank,HDFC Bank,Transfer,Success,13:28:17,Mobile,UPI ID,Others,Scheduled,USD,123456789201,987654321201
TXN00190,2024-11-11,250.79,ICICI Bank,SBI Bank,Payment,Failed,08:57:25,Tablet,Phone Number,Shopping,Instant,EUR,123456789202,987654321202
TXN00191,2024-12-12,1594.8,Axis Bank,Axis Bank,Transfer,Success,05:29:27,Laptop,QR Code,Food,Scheduled,GBP,123456789203,987654321203
TXN00192,2024-01-13,1641.63,HDFC Bank,ICICI Bank,Payment,Success,05:29:25,Mobile,UPI ID,Travel,Instant,INR,123456789204,987654321204
TXN00193,2024-02-14,715.6,SBI Bank,HDFC Bank,Transfer,Success,10:36:32,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456789205,987654321205
TXN00194,2024-03-15,1206.05,ICICI Bank,SBI Bank,Payment,Success,03:25:34,Laptop,QR Code,Others,Instant,EUR,123456789206,987654321206
TXN00195,2024-04-16,1777.97,Axis Bank,Axis Bank,Transfer,Failed,04:03:17,Mobile,UPI ID,Shopping,Scheduled,GBP,123456789207,987654321207
TXN00196,2024-05-17,1244.69,HDFC Bank,ICICI Bank,Payment,Success,04:56:02,Tablet,Phone Number,Food,Instant,INR,123456789208,987654321208
TXN00197,2024-06-18,1232.12,SBI Bank,HDFC Bank,Transfer,Success,04:47:42,Laptop,QR Code,Travel,Scheduled,USD,123456789209,987654321209
TXN00198,2024-07-19,762.64,ICICI Bank,SBI Bank,Payment,Success,17:23:13,Mobile,UPI ID,Bill Payment,Instant,EUR,123456789210,987654321210
TXN00199,2024-08-20,1630.87,Axis Bank,Axis Bank,Transfer,Success,09:47:10,Tablet,Phone Number,Others,Scheduled,GBP,123456789211,987654321211
TXN00200,2024-09-21,5.98,HDFC Bank,ICICI Bank,Payment,Failed,06:46:43,Laptop,QR Code,Shopping,Instant,INR,123456789212,987654321212
TXN00201,2024-10-22,1132.34,SBI Bank,HDFC Bank,Transfer,Success,15:56:25,Mobile,UPI ID,Food,Scheduled,USD,123456789213,987654321213
TXN00202,2024-11-23,1567.48,ICICI Bank,SBI Bank,Payment,Success,10:11:55,Tablet,Phone Number,Travel,Instant,EUR,123456789214,987654321214
TXN00203,2024-12-24,1753.69,Axis Bank,Axis Bank,Transfer,Success,13:48:39,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456789215,987654321215
TXN00204,2024-01-25,539.92,HDFC Bank,ICICI Bank,Payment,Success,16:23:38,Mobile,UPI ID,Others,Instant,INR,123456789216,987654321216
TXN00205,2024-02-26,320.66,SBI Bank,HDFC Bank,Transfer,Failed,07:27:39,Tablet,Phone Number,Shopping,Scheduled,USD,123456789217,987654321217
TXN00206,2024-03-27,1230.74,ICICI Bank,SBI Bank,Payment,Success,17:04:03,Laptop,QR Code,Food,Instant,EUR,123456789218,987654321218
TXN00207,2024-04-28,753.99,Axis Bank,Axis Bank,Transfer,Success,02:06:01,Mobile,UPI ID,Travel,Scheduled,GBP,123456789219,987654321219
TXN00208,2024-05-29,1009.95,HDFC Bank,ICICI Bank,Payment,Success,14:27:57,Tablet,Phone Number,Bill Payment,Instant,INR,123456789220,987654321220
TXN00209,2024-06-30,35.38,SBI Bank,HDFC Bank,Transfer,Success,16:46:23,Laptop,QR Code,Others,Scheduled,USD,123456789221,987654321221
TXN00210,2024-07-01,645.14,ICICI Bank,SBI Bank,Payment,Failed,18:41:41,Mobile,UPI ID,Shopping,Instant,EUR,123456789222,987654321222
TXN00211,2024-08-02,706.15,Axis Bank,Axis Bank,Transfer,Success,03:59:16,Tablet,Phone Number,Food,Scheduled,GBP,123456789223,987654321223
TXN00212,2024-09-03,1428.67,HDFC Bank,ICICI Bank,Payment,Success,04:52:19,Laptop,QR Code,Travel,Instant,INR,123456789224,987654321224
TXN00213,2024-10-04,1055.5,SBI Bank,HDFC Bank,Transfer,Success,21:15:41,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456789225,987654321225
TXN00214,2024-11-05,1170.44,ICICI Bank,SBI Bank,Payment,Success,04:26:47,Tablet,Phone Number,Others,Instant,EUR,123456789226,987654321226
TXN00215,2024-12-06,29.18,Axis Bank,Axis Bank,Transfer,Failed,05:15:06,Laptop,QR Code,Shopping,Scheduled,GBP,123456789227,987654321227
TXN00216,2024-01-07,1861.88,HDFC Bank,ICICI Bank,Payment,Success,09:12:06,Mobile,UPI ID,Food,Instant,INR,123456789228,987654321228
TXN00217,2024-02-08,485.43,SBI Bank,HDFC Bank,Transfer,Success,11:54:29,Tablet,Phone Number,Travel,Scheduled,USD,123456789229,987654321229
TXN00218,2024-03-09,305.55,ICICI Bank,SBI Bank,Payment,Success,21:13:52,Laptop,QR Code,Bill Payment,Instant,EUR,123456789230,987654321230
TXN00219,2024-04-10,1964.02,Axis Bank,Axis Bank,Transfer,Success,14:38:10,Mobile,UPI ID,Others,Scheduled,GBP,123456789231,987654321231
TXN00220,2024-05-11,586.95,HDFC Bank,ICICI Bank,Payment,Failed,11:58:34,Tablet,Phone Number,Shopping,Instant,INR,123456789232,987654321232
TXN00221,2024-06-12,1395.63,SBI Bank,HDFC Bank,Transfer,Success,13:00:01,Laptop,QR Code,Food,Scheduled,USD,123456789233,987654321233
TXN00222,2024-07-13,726.48,ICICI Bank,SBI Bank,Payment,Success,14:03:08,Mobile,UPI ID,Travel,Instant,EUR,123456789234,987654321234
TXN00223,2024-08-14,1884.76,Axis Bank,Axis Bank,Transfer,Success,02:00:26,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456789235,987654321235
TXN00224,2024-09-15,405.18,HDFC Bank,ICICI Bank,Payment,Success,23:38:33,Laptop,QR Code,Others,Instant,INR,123456789236,987654321236
TXN00225,2024-10-16,1752.84,SBI Bank,HDFC Bank,Transfer,Failed,05:06:12,Mobile,UPI ID,Shopping,Scheduled,USD,123456789237,987654321237
TXN00226,2024-11-17,999.47,ICICI Bank,SBI Bank,Payment,Success,00:24:36,Tablet,Phone Number,Food,Instant,EUR,123456789238,987654321238
TXN00227,2024-12-18,1551.86,Axis Bank,Axis Bank,Transfer,Success,12:12:36,Laptop,QR Code,Travel,Scheduled,GBP,123456789239,987654321239
TXN00228,2024-01-19,427.73,HDFC Bank,ICICI Bank,Payment,Success,02:35:39,Mobile,UPI ID,Bill Payment,Instant,INR,123456789240,987654321240
TXN00229,2024-02-20,1471.76,SBI Bank,HDFC Bank,Transfer,Success,03:52:15,Tablet,Phone Number,Others,Scheduled,USD,123456789241,987654321241
TXN00230,2024-03-21,596.85,ICICI Bank,SBI Bank,Payment,Failed,02:14:39,Laptop,QR Code,Shopping,Instant,EUR,123456789242,987654321242
TXN00231,2024-04-22,1521.43,Axis Bank,Axis Bank,Transfer,Success,06:58:29,Mobile,UPI ID,Food,Scheduled,GBP,123456789243,987654321243
TXN00232,2024-05-23,122.5,HDFC Bank,ICICI Bank,Payment,Success,15:16:24,Tablet,Phone Number,Travel,Instant,INR,123456789244,987654321244
TXN00233,2024-06-24,822.5,SBI Bank,HDFC Bank,Transfer,Success,22:31:52,Laptop,QR Code,Bill Payment,Scheduled,USD,123456789245,987654321245
TXN00234,2024-07-25,1146.33,ICICI Bank,SBI Bank,Payment,Success,15:12:24,Mobile,UPI ID,Others,Instant,EUR,123456789246,987654321246
TXN00235,2024-08-26,1157.16,Axis Bank,Axis Bank,Transfer,Failed,12:05:53,Tablet,Phone Number,Shopping,Scheduled,GBP,123456789247,987654321247
TXN00236,2024-09-27,374.35,HDFC Bank,ICICI Bank,Payment,Success,18:09:58,Laptop,QR Code,Food,Instant,INR,123456789248,987654321248
TXN00237,2024-10-28,837.6,SBI Bank,HDFC Bank,Transfer,Success,19:08:02,Mobile,UPI ID,Travel,Scheduled,USD,123456789249,987654321249
TXN00238,2024-11-29,48.7,ICICI Bank,SBI Bank,Payment,Success,06:25:01,Tablet,Phone Number,Bill Payment,Instant,EUR,123456789250,987654321250
TXN00239,2024-12-30,893.26,Axis Bank,Axis Bank,Transfer,Success,17:30:09,Laptop,QR Code,Others,Scheduled,GBP,123456789251,987654321251
TXN00240,2024-01-01,568.01,HDFC Bank,ICICI Bank,Payment,Failed,14:54:10,Mobile,UPI ID,Shopping,Instant,INR,123456789252,987654321252
TXN00241,2024-02-02,44.24,SBI Bank,HDFC Bank,Transfer,Success,07:44:52,Tablet,Phone Number,Food,Scheduled,USD,123456789253,987654321253
TXN00242,2024-03-03,945.05,ICICI Bank,SBI Bank,Payment,Success,17:57:11,Laptop,QR Code,Travel,Instant,EUR,123456789254,987654321254
TXN00243,2024-04-04,183.21,Axis Bank,Axis Bank,Transfer,Success,22:37:26,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456789255,987654321255
TXN00244,2024-05-05,649.11,HDFC Bank,ICICI Bank,Payment,Success,20:41:19,Tablet,Phone Number,Others,Instant,INR,123456789256,987654321256
TXN00245,2024-06-06,531.64,SBI Bank,HDFC Bank,Transfer,Failed,23:59:12,Laptop,QR Code,Shopping,Scheduled,USD,123456789257,987654321257
TXN00246,2024-07-07,1019.73,ICICI Bank,SBI Bank,Payment,Success,12:29:39,Mobile,UPI ID,Food,Instant,EUR,123456789258,987654321258
TXN00247,2024-08-08,608.26,Axis Bank,Axis Bank,Transfer,Success,16:28:05,Tablet,Phone Number,Travel,Scheduled,GBP,123456789259,987654321259
TXN00248,2024-09-09,1910.59,HDFC Bank,ICICI Bank,Payment,Success,15:13:08,Laptop,QR Code,Bill Payment,Instant,INR,123456789260,987654321260
TXN00249,2024-10-10,436.63,SBI Bank,HDFC Bank,Transfer,Success,00:44:08,Mobile,UPI ID,Others,Scheduled,USD,123456789261,987654321261
TXN00250,2024-11-11,735.67,ICICI Bank,SBI Bank,Payment,Failed,01:12:11,Tablet,Phone Number,Shopping,Instant,EUR,123456789262,987654321262
TXN00251,2024-12-12,98.47,Axis Bank,Axis Bank,Transfer,Success,08:11:25,Laptop,QR Code,Food,Scheduled,GBP,123456789263,987654321263
TXN00252,2024-01-13,1972.83,HDFC Bank,ICICI Bank,Payment,Success,04:38:13,Mobile,UPI ID,Travel,Instant,INR,123456789264,987654321264
TXN00253,2024-02-14,1129.55,SBI Bank,HDFC Bank,Transfer,Success,02:04:56,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456789265,987654321265
TXN00254,2024-03-15,726.65,ICICI Bank,SBI Bank,Payment,Success,22:15:05,Laptop,QR Code,Others,Instant,EUR,123456789266,987654321266
TXN00255,2024-04-16,1997.76,Axis Bank,Axis Bank,Transfer,Failed,10:15:19,Mobile,UPI ID,Shopping,Scheduled,GBP,123456789267,987654321267
TXN00256,2024-05-17,1754.69,HDFC Bank,ICICI Bank,Payment,Success,04:40:20,Tablet,Phone Number,Food,Instant,INR,123456789268,987654321268
TXN00257,2024-06-18,702.88,SBI Bank,HDFC Bank,Transfer,Success,23:14:17,Laptop,QR Code,Travel,Scheduled,USD,123456789269,987654321269
TXN00258,2024-07-19,1805.04,ICICI Bank,SBI Bank,Payment,Success,22:27:53,Mobile,UPI ID,Bill Payment,Instant,EUR,123456789270,987654321270
TXN00259,2024-08-20,311.15,Axis Bank,Axis Bank,Transfer,Success,11:38:05,Tablet,Phone Number,Others,Scheduled,GBP,123456789271,987654321271
TXN00260,2024-09-21,1243.67,HDFC Bank,ICICI Bank,Payment,Failed,17:00:08,Laptop,QR Code,Shopping,Instant,INR,123456789272,987654321272
TXN00261,2024-10-22,1182.03,SBI Bank,HDFC Bank,Transfer,Success,07:58:02,Mobile,UPI ID,Food,Scheduled,USD,123456789273,987654321273
TXN00262,2024-11-23,1998.69,ICICI Bank,SBI Bank,Payment,Success,21:43:50,Tablet,Phone Number,Travel,Instant,EUR,123456789274,987654321274
TXN00263,2024-12-24,1862.29,Axis Bank,Axis Bank,Transfer,Success,06:30:14,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456789275,987654321275
TXN00264,2024-01-25,908.99,HDFC Bank,ICICI Bank,Payment,Success,05:09:25,Mobile,UPI ID,Others,Instant,INR,123456789276,987654321276
TXN00265,2024-02-26,814.46,SBI Bank,HDFC Bank,Transfer,Failed,05:50:29,Tablet,Phone Number,Shopping,Scheduled,USD,123456789277,987654321277
TXN00266,2024-03-27,609.83,ICICI Bank,SBI Bank,Payment,Success,20:08:18,Laptop,QR Code,Food,Instant,EUR,123456789278,987654321278
TXN00267,2024-04-28,827.9,Axis Bank,Axis Bank,Transfer,Success,22:01:37,Mobile,UPI ID,Travel,Scheduled,GBP,123456789279,987654321279
TXN00268,2024-05-29,1092.3,HDFC Bank,ICICI Bank,Payment,Success,22:14:04,Tablet,Phone Number,Bill Payment,Instant,INR,123456789280,987654321280
TXN00269,2024-06-30,1795.62,SBI Bank,HDFC Bank,Transfer,Success,08:01:00,Laptop,QR Code,Others,Scheduled,USD,123456789281,987654321281
TXN00270,2024-07-01,938.97,ICICI Bank,SBI Bank,Payment,Failed,19:57:18,Mobile,UPI ID,Shopping,Instant,EUR,123456789282,987654321282
TXN00271,2024-08-02,129.17,Axis Bank,Axis Bank,Transfer,Success,01:46:05,Tablet,Phone Number,Food,Scheduled,GBP,123456789283,987654321283
TXN00272,2024-09-03,363.74,HDFC Bank,ICICI Bank,Payment,Success,18:45:46,Laptop,QR Code,Travel,Instant,INR,123456789284,987654321284
TXN00273,2024-10-04,1398.19,SBI Bank,HDFC Bank,Transfer,Success,11:16:39,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456789285,987654321285
TXN00274,2024-11-05,1744.12,ICICI Bank,SBI Bank,Payment,Success,20:16:06,Tablet,Phone Number,Others,Instant,EUR,123456789286,987654321286
TXN00275,2024-12-06,411.72,Axis Bank,Axis Bank,Transfer,Failed,19:49:56,Laptop,QR Code,Shopping,Scheduled,GBP,123456789287,987654321287
TXN00276,2024-01-07,1520.14,HDFC Bank,ICICI Bank,Payment,Success,09:37:10,Mobile,UPI ID,Food,Instant,INR,123456789288,987654321288
TXN00277,2024-02-08,1434.48,SBI Bank,HDFC Bank,Transfer,Success,04:27:50,Tablet,Phone Number,Travel,Scheduled,USD,123456789289,987654321289
TXN00278,2024-03-09,417.66,ICICI Bank,SBI Bank,Payment,Success,10:25:38,Laptop,QR Code,Bill Payment,Instant,EUR,123456789290,987654321290
TXN00279,2024-04-10,1809.11,Axis Bank,Axis Bank,Transfer,Success,10:56:45,Mobile,UPI ID,Others,Scheduled,GBP,123456789291,987654321291
TXN00280,2024-05-11,848.42,HDFC Bank,ICICI Bank,Payment,Failed,09:01:10,Tablet,Phone Number,Shopping,Instant,INR,123456789292,987654321292
TXN00281,2024-06-12,1599.87,SBI Bank,HDFC Bank,Transfer,Success,13:17:58,Laptop,QR Code,Food,Scheduled,USD,123456789293,987654321293
TXN00282,2024-07-13,1462.25,ICICI Bank,SBI Bank,Payment,Success,09:32:50,Mobile,UPI ID,Travel,Instant,EUR,123456789294,987654321294
TXN00283,2024-08-14,1752.68,Axis Bank,Axis Bank,Transfer,Success,02:11:19,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456789295,987654321295
TXN00284,2024-09-15,286.43,HDFC Bank,ICICI Bank,Payment,Success,17:20:18,Laptop,QR Code,Others,Instant,INR,123456789296,987654321296
TXN00285,2024-10-16,1909.13,SBI Bank,HDFC Bank,Transfer,Failed,17:49:53,Mobile,UPI ID,Shopping,Scheduled,USD,123456789297,987654321297
TXN00286,2024-11-17,1709.82,ICICI Bank,SBI Bank,Payment,Success,23:19:03,Tablet,Phone Number,Food,Instant,EUR,123456789298,987654321298
TXN00287,2024-12-18,1882.9,Axis Bank,Axis Bank,Transfer,Success,07:47:05,Laptop,QR Code,Travel,Scheduled,GBP,123456789299,987654321299
TXN00288,2024-01-19,1014.39,HDFC Bank,ICICI Bank,Payment,Success,07:34:44,Mobile,UPI ID,Bill Payment,Instant,INR,123456789300,987654321300
TXN00289,2024-02-20,1695.47,SBI Bank,HDFC Bank,Transfer,Success,06:28:15,Tablet,Phone Number,Others,Scheduled,USD,123456789301,987654321301
TXN00290,2024-03-21,1611.07,ICICI Bank,SBI Bank,Payment,Failed,12:11:17,Laptop,QR Code,Shopping,Instant,EUR,123456789302,987654321302
TXN00291,2024-04-22,976.48,Axis Bank,Axis Bank,Transfer,Success,17:27:02,Mobile,UPI ID,Food,Scheduled,GBP,123456789303,987654321303
TXN00292,2024-05-23,226.93,HDFC Bank,ICICI Bank,Payment,Success,17:45:25,Tablet,Phone Number,Travel,Instant,INR,123456789304,987654321304
TXN00293,2024-06-24,1890.22,SBI Bank,HDFC Bank,Transfer,Success,22:46:31,Laptop,QR Code,Bill Payment,Scheduled,USD,123456789305,987654321305
TXN00294,2024-07-25,1208.07,ICICI Bank,SBI Bank,Payment,Success,19:46:53,Mobile,UPI ID,Others,Instant,EUR,123456789306,987654321306
TXN00295,2024-08-26,887.41,Axis Bank,Axis Bank,Transfer,Failed,14:18:46,Tablet,Phone Number,Shopping,Scheduled,GBP,123456789307,987654321307
TXN00296,2024-09-27,673.09,HDFC Bank,ICICI Bank,Payment,Success,23:29:14,Laptop,QR Code,Food,Instant,INR,123456789308,987654321308
TXN00297,2024-10-28,987.88,SBI Bank,HDFC Bank,Transfer,Success,09:20:38,Mobile,UPI ID,Travel,Scheduled,USD,123456789309,987654321309
TXN00298,2024-11-29,1423.97,ICICI Bank,SBI Bank,Payment,Success,15:56:34,Tablet,Phone Number,Bill Payment,Instant,EUR,123456789310,987654321310
TXN00299,2024-12-30,209.15,Axis Bank,Axis Bank,Transfer,Success,16:37:57,Laptop,QR Code,Others,Scheduled,GBP,123456789311,987654321311
TXN00300,2024-01-01,795.13,HDFC Bank,ICICI Bank,Payment,Failed,03:57:38,Mobile,UPI ID,Shopping,Instant,INR,123456789312,987654321312
TXN00301,2024-02-02,1273.91,SBI Bank,HDFC Bank,Transfer,Success,15:08:08,Tablet,Phone Number,Food,Scheduled,USD,123456789313,987654321313
TXN00302,2024-03-03,1833.86,ICICI Bank,SBI Bank,Payment,Success,06:54:35,Laptop,QR Code,Travel,Instant,EUR,123456789314,987654321314
TXN00303,2024-04-04,1857.78,Axis Bank,Axis Bank,Transfer,Success,03:32:43,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456789315,987654321315
TXN00304,2024-05-05,822.84,HDFC Bank,ICICI Bank,Payment,Success,14:14:57,Tablet,Phone Number,Others,Instant,INR,123456789316,987654321316
TXN00305,2024-06-06,305.02,SBI Bank,HDFC Bank,Transfer,Failed,00:50:46,Laptop,QR Code,Shopping,Scheduled,USD,123456789317,987654321317
TXN00306,2024-07-07,1837.83,ICICI Bank,SBI Bank,Payment,Success,02:26:18,Mobile,UPI ID,Food,Instant,EUR,123456789318,987654321318
TXN00307,2024-08-08,755.64,Axis Bank,Axis Bank,Transfer,Success,16:24:49,Tablet,Phone Number,Travel,Scheduled,GBP,123456789319,987654321319
TXN00308,2024-09-09,1710.52,HDFC Bank,ICICI Bank,Payment,Success,12:26:07,Laptop,QR Code,Bill Payment,Instant,INR,123456789320,987654321320
TXN00309,2024-10-10,600.98,SBI Bank,HDFC Bank,Transfer,Success,01:39:31,Mobile,UPI ID,Others,Scheduled,USD,123456789321,987654321321
TXN00310,2024-11-11,1597.87,ICICI Bank,SBI Bank,Payment,Failed,06:26:58,Tablet,Phone Number,Shopping,Instant,EUR,123456789322,987654321322
TXN00311,2024-12-12,428.13,Axis Bank,Axis Bank,Transfer,Success,22:00:27,Laptop,QR Code,Food,Scheduled,GBP,123456789323,987654321323
TXN00624,2024-01-25,401.36,HDFC Bank,ICICI Bank,Payment,Success,16:16:39,Mobile,UPI ID,Others,Instant,INR,123456789636,987654321636
TXN00625,2024-02-26,1346.12,SBI Bank,HDFC Bank,Transfer,Failed,08:01:48,Tablet,Phone Number,Shopping,Scheduled,USD,123456789637,987654321637
TXN00626,2024-03-27,1946.28,ICICI Bank,SBI Bank,Payment,Success,20:59:06,Laptop,QR Code,Food,Instant,EUR,123456789638,987654321638
TXN00627,2024-04-28,736.26,Axis Bank,Axis Bank,Transfer,Success,00:17:11,Mobile,UPI ID,Travel,Scheduled,GBP,123456789639,987654321639
TXN00628,2024-05-29,1176.17,HDFC Bank,ICICI Bank,Payment,Success,03:01:44,Tablet,Phone Number,Bill Payment,Instant,INR,123456789640,987654321640
TXN00629,2024-06-30,1646.6,SBI Bank,HDFC Bank,Transfer,Success,19:23:41,Laptop,QR Code,Others,Scheduled,USD,123456789641,987654321641
TXN00630,2024-07-01,1688.47,ICICI Bank,SBI Bank,Payment,Failed,07:04:13,Mobile,UPI ID,Shopping,Instant,EUR,123456789642,987654321642
TXN00631,2024-08-02,1498.69,Axis Bank,Axis Bank,Transfer,Success,18:00:33,Tablet,Phone Number,Food,Scheduled,GBP,123456789643,987654321643
TXN00632,2024-09-03,1562.48,HDFC Bank,ICICI Bank,Payment,Success,20:51:08,Laptop,QR Code,Travel,Instant,INR,123456789644,987654321644
TXN00633,2024-10-04,650.69,SBI Bank,HDFC Bank,Transfer,Success,20:06:08,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456789645,987654321645
TXN00634,2024-11-05,1758.31,ICICI Bank,SBI Bank,Payment,Success,18:10:44,Tablet,Phone Number,Others,Instant,EUR,123456789646,987654321646
TXN00635,2024-12-06,225.2,Axis Bank,Axis Bank,Transfer,Failed,10:34:38,Laptop,QR Code,Shopping,Scheduled,GBP,123456789647,987654321647
TXN00636,2024-01-07,895.2,HDFC Bank,ICICI Bank,Payment,Success,09:51:28,Mobile,UPI ID,Food,Instant,INR,123456789648,987654321648
TXN00637,2024-02-08,79.07,SBI Bank,HDFC Bank,Transfer,Success,01:38:19,Tablet,Phone Number,Travel,Scheduled,USD,123456789649,987654321649
TXN00638,2024-03-09,151.16,ICICI Bank,SBI Bank,Payment,Success,10:39:38,Laptop,QR Code,Bill Payment,Instant,EUR,123456789650,987654321650
TXN00639,2024-04-10,1475.37,Axis Bank,Axis Bank,Transfer,Success,21:05:57,Mobile,UPI ID,Others,Scheduled,GBP,123456789651,987654321651
TXN00640,2024-05-11,533.88,HDFC Bank,ICICI Bank,Payment,Failed,11:54:46,Tablet,Phone Number,Shopping,Instant,INR,123456789652,987654321652
TXN00641,2024-06-12,542.1,SBI Bank,HDFC Bank,Transfer,Success,22:37:07,Laptop,QR Code,Food,Scheduled,USD,123456789653,987654321653
TXN00642,2024-07-13,126.04,ICICI Bank,SBI Bank,Payment,Success,20:10:43,Mobile,UPI ID,Travel,Instant,EUR,123456789654,987654321654
