CustomerAccountNumber,Gender,CustomerAge,City,RemainingBalance
123456789991,Female,39,Hyderabad,4208.96
123456789992,Male,40,Mumbai,3052.41
123456789993,Female,41,Delhi,9562.42
123456789994,Male,42,Bangalore,632.22
123456789995,Female,43,Hyderabad,2215.56
123456789996,Male,44,Mumbai,1392.87
123456789997,Female,45,Delhi,9468.03
123456789998,Male,46,Bangalore,2096.27
123456789999,Female,47,Hyderabad,6848.0
123456790000,Male,48,Mumbai,1199.55
123456790001,Female,49,Delhi,1192.08
123456790002,Male,50,Bangalore,1182.7
123456790003,Female,51,Hyderabad,1346.12
123456790004,Male,52,Mumbai,3362.16
123456790005,Female,53,Delhi,9080.19
123456790006,Male,54,Bangalore,7501.51
123456790007,Female,55,Hyderabad,2505.76
123456790008,Male,56,Mumbai,28.67
123456790009,Female,57,Delhi,1504.02
123456790010,Male,58,Bangalore,3316.56
123456790011,Female,59,Hyderabad,1838.8
123456790012,Male,20,Mumbai,7620.36
123456790013,Female,21,Delhi,6128.71
123456790014,Male,22,Bangalore,6225.54
123456790015,Female,23,Hyderabad,5437.0
123456790016,Male,24,Mumbai,1295.22
123456790017,Female,25,Delhi,8620.05
123456790018,Male,26,Bangalore,1872.63
123456790019,Female,27,Hyderabad,8978.61
123456790020,Male,28,Mumbai,6315.25
123456790021,Female,29,Delhi,9157.1
123456790022,Male,30,Bangalore,5230.74
123456790023,Female,31,Hyderabad,5272.05
123456790024,Male,32,Mumbai,9134.58
123456790025,Female,33,Delhi,4682.12
123456790026,Male,34,Bangalore,1067.37
123456790027,Female,35,Hyderabad,9769.98
123456790028,Male,36,Mumbai,4964.2
123456790029,Female,37,Delhi,9364.43
123456790030,Male,38,Bangalore,4369.28
123456790031,Female,39,Hyderabad,136.94
123456790032,Male,40,Mumbai,1273.63
123456790033,Female,41,Delhi,6504.6
123456790034,Male,42,Bangalore,346.33
123456790035,Female,43,Hyderabad,6771.79
123456790036,Male,44,Mumbai,1151.88
123456790037,Female,45,Delhi,9231.23
123456790038,Male,46,Bangalore,1234.15
123456790039,Female,47,Hyderabad,7237.52
123456790040,Male,48,Mumbai,4556.91
123456790041,Female,49,Delhi,1555.13
123456790042,Male,50,Bangalore,5501.77
123456790043,Female,51,Hyderabad,6099.76
123456790044,Male,52,Mumbai,2878.28
123456790045,Female,53,Delhi,8176.27
123456790046,Male,54,Bangalore,514.19
123456790047,Female,55,Hyderabad,9978.24
123456790048,Male,56,Mumbai,1181.96
123456790049,Female,57,Delhi,7774.8
123456790050,Male,58,Bangalore,5104.52
123456790051,Female,59,Hyderabad,4281.89
123456790052,Male,20,Mumbai,5825.39
123456790053,Female,21,Delhi,7043.65
123456790054,Male,22,Bangalore,6908.7
123456790055,Female,23,Hyderabad,140.58
123456790056,Male,24,Mumbai,3147.39
123456790057,Female,25,Delhi,4848.78
123456790058,Male,26,Bangalore,3042.65
123456790059,Female,27,Hyderabad,1120.51
123456790060,Male,28,Mumbai,8272.96
123456790061,Female,29,Delhi,9590.17
123456790062,Male,30,Bangalore,2924.85
123456790063,Female,31,Hyderabad,5218.24
123456790064,Male,32,Mumbai,5167.03
123456790065,Female,33,Delhi,4825.92
123456790066,Male,34,Bangalore,1053.89
123456790067,Female,35,Hyderabad,4614.71
123456790068,Male,36,Mumbai,4022.07
123456790069,Female,37,Delhi,8219.04
123456790070,Male,38,Bangalore,7356.71
123456790071,Female,39,Hyderabad,4360.34
123456790072,Male,40,Mumbai,3365.45
123456790073,Female,41,Delhi,5724.64
123456790074,Male,42,Bangalore,5646.03
123456790075,Female,43,Hyderabad,146.14
123456790076,Male,44,Mumbai,607.29
123456790077,Female,45,Delhi,5855.11
123456790078,Male,46,Bangalore,6346.34
123456790079,Female,47,Hyderabad,7.51
123456790080,Male,48,Mumbai,2611.12
123456790081,Female,49,Delhi,9539.96
123456790082,Male,50,Bangalore,4540.25
123456790083,Female,51,Hyderabad,5905.53
123456790084,Male,52,Mumbai,4429.52
123456790085,Female,53,Delhi,1112.75
123456790086,Male,54,Bangalore,5803.93
123456790087,Female,55,Hyderabad,235.26
123456790088,Male,56,Mumbai,3381.65
123456790089,Female,57,Delhi,7759.7
123456790090,Male,58,Bangalore,8146.85
123456790091,Female,59,Hyderabad,2591.88
123456790092,Male,20,Mumbai,8427.13
123456790093,Female,21,Delhi,3962.99
123456790094,Male,22,Bangalore,6017.79
123456790095,Female,23,Hyderabad,4290.52
123456790096,Male,24,Mumbai,6202.87
123456790097,Female,25,Delhi,7130.88
123456790098,Male,26,Bangalore,5533.11
123456790099,Female,27,Hyderabad,7618.33
123456790100,Male,28,Mumbai,6628.81
123456790101,Female,29,Delhi,7409.75
123456790102,Male,30,Bangalore,9940.42
123456790103,Female,31,Hyderabad,48.04
123456790104,Male,32,Mumbai,9094.33
123456790105,Female,33,Delhi,3088.25
123456790106,Male,34,Bangalore,2537.92
123456790107,Female,35,Hyderabad,5426.51
123456790108,Male,36,Mumbai,2527.62
123456790109,Female,37,Delhi,2174.14
123456790110,Male,38,Bangalore,968.99
123456790111,Female,39,Hyderabad,7646.98
123456790112,Male,40,Mumbai,4163.33
123456790113,Female,41,Delhi,6751.92
123456790114,Male,42,Bangalore,593.88
123456790115,Female,43,Hyderabad,455.48
123456790116,Male,44,Mumbai,8023.9
123456790117,Female,45,Delhi,146.44
123456790118,Male,46,Bangalore,6789.71
123456790119,Female,47,Hyderabad,37.22
123456790120,Male,48,Mumbai,139.81
123456790121,Female,49,Delhi,9407.24
123456790122,Male,50,Bangalore,7818.91
123456790123,Female,51,Hyderabad,6785.72
123456790124,Male,52,Mumbai,3588.57
123456790125,Female,53,Delhi,4211.13
123456790126,Male,54,Bangalore,4667.37
123456790127,Female,55,Hyderabad,5882.8
123456790128,Male,56,Mumbai,2979.73
123456790129,Female,57,Delhi,87.44
123456790130,Male,58,Bangalore,5849.67
123456790131,Female,59,Hyderabad,6003.7
123456790132,Male,20,Mumbai,2163.87
123456790133,Female,21,Delhi,6929.6
123456790134,Male,22,Bangalore,6772.19
123456790135,Female,23,Hyderabad,1817.84
123456790136,Male,24,Mumbai,3617.0
123456790137,Female,25,Delhi,9891.98
123456790138,Male,26,Bangalore,2308.27
123456790139,Female,27,Hyderabad,8467.97
123456790140,Male,28,Mumbai,1295.87
123456790141,Female,29,Delhi,9318.08
123456790142,Male,30,Bangalore,649.02
123456790143,Female,31,Hyderabad,4858.55
123456790144,Male,32,Mumbai,5717.71
123456790145,Female,33,Delhi,3110.38
123456790146,Male,34,Bangalore,418.17
123456790147,Female,35,Hyderabad,9887.55
123456790148,Male,36,Mumbai,6727.19
123456790149,Female,37,Delhi,3709.78
123456790150,Male,38,Bangalore,5954.58
123456790151,Female,39,Hyderabad,9923.08
123456790152,Male,40,Mumbai,8457.33
123456790153,Female,41,Delhi,4905.66
123456790154,Male,42,Bangalore,1877.48
123456790155,Female,43,Hyderabad,4925.57
123456790156,Male,44,Mumbai,9008.63
123456790157,Female,45,Delhi,8242.7
123456790158,Male,46,Bangalore,4425.11
123456790159,Female,47,Hyderabad,4769.97
123456790160,Male,48,Mumbai,5033.22
123456790161,Female,49,Delhi,9119.3
123456790162,Male,50,Bangalore,7709.98
123456790163,Female,51,Hyderabad,1364.82
123456790164,Male,52,Mumbai,1776.81
123456790165,Female,53,Delhi,5452.78
123456790166,Male,54,Bangalore,1830.14
123456790167,Female,55,Hyderabad,1309.76
123456790168,Male,56,Mumbai,3629.71
123456790169,Female,57,Delhi,9922.64
123456790170,Male,58,Bangalore,6156.09
123456790171,Female,59,Hyderabad,7118.86
123456790172,Male,20,Mumbai,471.2
123456790173,Female,21,Delhi,667.51
123456790174,Male,22,Bangalore,4798.91
123456790175,Female,23,Hyderabad,9802.5
123456790176,Male,24,Mumbai,1196.14
123456790177,Female,25,Delhi,3520.91
123456790178,Male,26,Bangalore,7020.7
123456790179,Female,27,Hyderabad,517.66
123456790180,Male,28,Mumbai,9705.68
123456790181,Female,29,Delhi,4843.71
123456790182,Male,30,Bangalore,5975.84
123456790183,Female,31,Hyderabad,2586.25
123456790184,Male,32,Mumbai,8890.39
123456790185,Female,33,Delhi,0.56
123456790186,Male,34,Bangalore,7707.93
123456790187,Female,35,Hyderabad,1294.69
123456790188,Male,36,Mumbai,7841.48
123456790189,Female,37,Delhi,9452.0
123456790190,Male,38,Bangalore,4175.79
123456790191,Female,39,Hyderabad,7623.93
123456790192,Male,40,Mumbai,1257.11
123456790193,Female,41,Delhi,8204.4
123456790194,Male,42,Bangalore,9909.88
123456790195,Female,43,Hyderabad,2565.43
123456790196,Male,44,Mumbai,1098.35
123456790197,Female,45,Delhi,514.62
123456790198,Male,46,Bangalore,1524.94
123456790199,Female,47,Hyderabad,8925.18
123456790200,Male,48,Mumbai,7666.39
123456790201,Female,49,Delhi,9308.64
123456790202,Male,50,Bangalore,3363.89
123456790203,Female,51,Hyderabad,9398.97
123456790204,Male,52,Mumbai,7583.13
123456790205,Female,53,Delhi,6629.73
123456790206,Male,54,Bangalore,7795.79
123456790207,Female,55,Hyderabad,7658.83
123456790208,Male,56,Mumbai,4917.35
123456790209,Female,57,Delhi,6570.2
123456790210,Male,58,Bangalore,4663.82
123456790211,Female,59,Hyderabad,7653.71
123456790212,Male,20,Mumbai,9285.66
123456790213,Female,21,Delhi,3932.12
123456790214,Male,22,Bangalore,3214.46
123456790215,Female,23,Hyderabad,2766.36
123456790216,Male,24,Mumbai,7692.88
123456790217,Female,25,Delhi,7030.63
123456790218,Male,26,Bangalore,4116.77
123456790219,Female,27,Hyderabad,1711.38
123456790220,Male,28,Mumbai,7147.02
123456790221,Female,29,Delhi,2119.54
123456790222,Male,30,Bangalore,3892.34
123456790223,Female,31,Hyderabad,1823.78
123456790224,Male,32,Mumbai,1223.41
123456790225,Female,33,Delhi,5463.45
123456790226,Male,34,Bangalore,1659.08
123456790227,Female,35,Hyderabad,5648.32
123456790228,Male,36,Mumbai,4448.09
123456790229,Female,37,Delhi,4231.45
123456790230,Male,38,Bangalore,1155.5
123456790231,Female,39,Hyderabad,2053.36
123456790232,Male,40,Mumbai,1709.2
123456790233,Female,41,Delhi,611.16
123456790234,Male,42,Bangalore,381.26
123456790235,Female,43,Hyderabad,7421.16
123456790236,Male,44,Mumbai,2876.23
123456790237,Female,45,Delhi,2772.42
123456790238,Male,46,Bangalore,3782.99
123456790239,Female,47,Hyderabad,8874.61
123456790240,Male,48,Mumbai,5404.55
123456790241,Female,49,Delhi,417.35
123456790242,Male,50,Bangalore,7157.63
123456790243,Female,51,Hyderabad,7620.88
123456790244,Male,52,Mumbai,4203.39
123456790245,Female,53,Delhi,7868.6
123456790246,Male,54,Bangalore,6815.59
123456790247,Female,55,Hyderabad,6568.54
123456790248,Male,56,Mumbai,3042.48
123456790249,Female,57,Delhi,6021.54
123456790250,Male,58,Bangalore,9372.71
123456790251,Female,59,Hyderabad,72.83
123456790252,Male,20,Mumbai,4731.17
123456790253,Female,21,Delhi,5761.58
123456790254,Male,22,Bangalore,6778.93
123456790255,Female,23,Hyderabad,4002.99
123456790256,Male,24,Mumbai,5882.96
123456790257,Female,25,Delhi,5370.32
123456790258,Male,26,Bangalore,4307.82
123456790259,Female,27,Hyderabad,9819.86
123456790260,Male,28,Mumbai,2469.84
123456790261,Female,29,Delhi,3543.34
123456790262,Male,30,Bangalore,7872.89
123456790263,Female,31,Hyderabad,2381.86
123456790264,Male,32,Mumbai,5685.6
123456790265,Female,33,Delhi,3010.13
123456790266,Male,34,Bangalore,1534.57
123456790267,Female,35,Hyderabad,6401.26
123456790268,Male,36,Mumbai,9877.55
123456790269,Female,37,Delhi,53.48
123456790270,Male,38,Bangalore,5752.45
123456790271,Female,39,Hyderabad,1818.68
123456790272,Male,40,Mumbai,4599.36
123456790273,Female,41,Delhi,6531.91
123456790274,Male,42,Bangalore,488.92
123456790275,Female,43,Hyderabad,565.16
123456790276,Male,44,Mumbai,7253.27
123456790277,Female,45,Delhi,8243.38
123456790278,Male,46,Bangalore,8476.23
123456790279,Female,47,Hyderabad,7116.68
123456790280,Male,48,Mumbai,4474.6
123456790281,Female,49,Delhi,8083.18
123456790282,Male,50,Bangalore,9554.7
123456790283,Female,51,Hyderabad,5433.27
123456790284,Male,52,Mumbai,4937.18
123456790285,Female,53,Delhi,8424.88
123456790286,Male,54,Bangalore,9364.42
123456790287,Female,55,Hyderabad,2930.69
123456790288,Male,56,Mumbai,6465.11
123456790289,Female,57,Delhi,7978.65
123456790290,Male,58,Bangalore,4126.16
123456790291,Female,59,Hyderabad,9828.17
123456790292,Male,20,Mumbai,2708.98
123456790293,Female,21,Delhi,9244.35
123456790294,Male,22,Bangalore,8618.62
123456790295,Female,23,Hyderabad,4506.37
123456790296,Male,24,Mumbai,9103.49
123456790297,Female,25,Delhi,8573.97
123456790298,Male,26,Bangalore,4291.02
123456790299,Female,27,Hyderabad,2665.45
123456790300,Male,28,Mumbai,6633.47
123456790301,Female,29,Delhi,8170.41
123456790302,Male,30,Bangalore,4797.86
123456790303,Female,31,Hyderabad,9309.09
123456790304,Male,32,Mumbai,7134.88
123456790305,Female,33,Delhi,4334.26
123456790306,Male,34,Bangalore,6476.49
123456790307,Female,35,Hyderabad,2757.09
123456790308,Male,36,Mumbai,3338.73
123456790309,Female,37,Delhi,9992.23
123456790310,Male,38,Bangalore,8780.54
123456790311,Female,39,Hyderabad,732.77
123456790312,Male,40,Mumbai,2538.37
123456790313,Female,41,Delhi,926.57
123456790314,Male,42,Bangalore,4869.92
123456790315,Female,43,Hyderabad,5929.95
123456790316,Male,44,Mumbai,6130.41
123456790317,Female,45,Delhi,8039.68
123456790318,Male,46,Bangalore,477.14
123456790319,Female,47,Hyderabad,1494.05
123456790320,Male,48,Mumbai,3687.58
123456790321,Female,49,Delhi,2946.25
123456790322,Male,50,Bangalore,1857.78
123456790323,Female,51,Hyderabad,5271.93
123456790324,Male,52,Mumbai,170.02
123456790325,Female,53,Delhi,8527.75
123456790326,Male,54,Bangalore,5823.42
123456790327,Female,55,Hyderabad,8856.4
123456790328,Male,56,Mumbai,3145.33
123456790329,Female,57,Delhi,5010.98
123456790330,Male,58,Bangalore,7327.18
123456790331,Female,59,Hyderabad,721.09
123456790332,Male,20,Mumbai,4673.58
123456790333,Female,21,Delhi,9835.9
123456790334,Male,22,Bangalore,6714.38
123456790335,Female,23,Hyderabad,1023.73
123456790336,Male,24,Mumbai,7317.22
123456790337,Female,25,Delhi,9884.62
123456790338,Male,26,Bangalore,1462.4
123456790339,Female,27,Hyderabad,6691.35
123456790340,Male,28,Mumbai,847.56
123456790341,Female,29,Delhi,2322.27
123456790342,Male,30,Bangalore,4458.93
123456790343,Female,31,Hyderabad,7503.35
123456790344,Male,32,Mumbai,9759.52
123456790345,Female,33,Delhi,1150.51
123456790346,Male,34,Bangalore,6912.13
123456790347,Female,35,Hyderabad,1086.31
123456790348,Male,36,Mumbai,8722.05
123456790349,Female,37,Delhi,9304.43
123456790350,Male,38,Bangalore,5298.4
123456790351,Female,39,Hyderabad,5140.06
123456790352,Male,40,Mumbai,4882.9
123456790353,Female,41,Delhi,3710.71
123456790354,Male,42,Bangalore,2596.85
123456790355,Female,43,Hyderabad,4354.51
123456790356,Male,44,Mumbai,8696.54
123456790357,Female,45,Delhi,5600.52
123456790358,Male,46,Bangalore,1173.94
123456790359,Female,47,Hyderabad,5154.4
123456790360,Male,48,Mumbai,1286.74
123456790361,Female,49,Delhi,6992.57
123456790362,Male,50,Bangalore,3002.57
123456790363,Female,51,Hyderabad,7339.29
123456790364,Male,52,Mumbai,8742.14
123456790365,Female,53,Delhi,641.19
123456790366,Male,54,Bangalore,6664.9
123456790367,Female,55,Hyderabad,8552.93
123456790368,Male,56,Mumbai,7591.29
123456790369,Female,57,Delhi,9128.71
123456790370,Male,58,Bangalore,8034.28
123456790371,Female,59,Hyderabad,2883.46
123456790372,Male,20,Mumbai,3813.25
123456790373,Female,21,Delhi,374.21
123456790374,Male,22,Bangalore,7714.04
123456790375,Female,23,Hyderabad,2646.17
123456790376,Male,24,Mumbai,9543.1
123456790377,Female,25,Delhi,8770.25
123456790378,Male,26,Bangalore,7920.68
123456790379,Female,27,Hyderabad,8780.32
123456790380,Male,28,Mumbai,4234.94
123456790381,Female,29,Delhi,2392.25
123456790382,Male,30,Bangalore,8053.72
123456790383,Female,31,Hyderabad,5550.48
123456790384,Male,32,Mumbai,3115.36
123456790385,Female,33,Delhi,1184.62
123456790386,Male,34,Bangalore,7350.74
123456790387,Female,35,Hyderabad,5864.86
123456790388,Male,36,Mumbai,3187.33
123456790389,Female,37,Delhi,4829.6
123456790390,Male,38,Bangalore,2027.93
123456790391,Female,39,Hyderabad,5853.32
123456790392,Male,40,Mumbai,8149.75
123456790393,Female,41,Delhi,9039.28
123456790394,Male,42,Bangalore,7211.99
123456790395,Female,43,Hyderabad,7947.6
123456790396,Male,44,Mumbai,2811.07
123456790397,Female,45,Delhi,8204.67
123456790398,Male,46,Bangalore,561.12
123456790399,Female,47,Hyderabad,5694.93
123456790400,Male,48,Mumbai,2688.81
123456790401,Female,49,Delhi,457.39
123456790402,Male,50,Bangalore,3467.44
123456790403,Female,51,Hyderabad,2377.94
123456790404,Male,52,Mumbai,7941.94
123456790405,Female,53,Delhi,3131.18
123456790406,Male,54,Bangalore,9341.95
123456790407,Female,55,Hyderabad,9695.51
123456790408,Male,56,Mumbai,9545.23
123456790409,Female,57,Delhi,3204.49
123456790410,Male,58,Bangalore,2661.8
123456790411,Female,59,Hyderabad,1008.61
123456790412,Male,20,Mumbai,6836.27
123456790413,Female,21,Delhi,9857.12
123456790414,Male,22,Bangalore,7553.05
123456790415,Female,23,Hyderabad,833.07
123456790416,Male,24,Mumbai,2582.19
123456790417,Female,25,Delhi,5115.85
123456790418,Male,26,Bangalore,5150.7
123456790419,Female,27,Hyderabad,9608.57
123456790420,Male,28,Mumbai,6315.83
123456790421,Female,29,Delhi,7563.03
123456790422,Male,30,Bangalore,6967.48
123456790423,Female,31,Hyderabad,3562.71
123456790424,Male,32,Mumbai,2986.52
123456790425,Female,33,Delhi,8426.53
123456790426,Male,34,Bangalore,2503.13
123456790427,Female,35,Hyderabad,6822.25
123456790428,Male,36,Mumbai,9086.46
123456790429,Female,37,Delhi,5713.5
123456790430,Male,38,Bangalore,7933.23
123456790431,Female,39,Hyderabad,8473.56
123456790432,Male,40,Mumbai,7691.7
123456790433,Female,41,Delhi,9391.86
123456790434,Male,42,Bangalore,4445.55
123456790435,Female,43,Hyderabad,6319.22
123456790436,Male,44,Mumbai,4920.35
123456790437,Female,45,Delhi,5848.01
123456790438,Male,46,Bangalore,2548.38
123456790439,Female,47,Hyderabad,461.61
123456790440,Male,48,Mumbai,5631.84
123456790441,Female,49,Delhi,1815.34
123456790442,Male,50,Bangalore,3551.04
123456790443,Female,51,Hyderabad,6972.71
123456790444,Male,52,Mumbai,3387.6
123456790445,Female,53,Delhi,4044.27
123456790446,Male,54,Bangalore,2751.57
123456790447,Female,55,Hyderabad,498.16
123456790448,Male,56,Mumbai,7584.07
123456790449,Female,57,Delhi,8165.13
123456790450,Male,58,Bangalore,7565.45
123456790451,Female,59,Hyderabad,5260.5
123456790452,Male,20,Mumbai,9881.16
123456790453,Female,21,Delhi,523.25
123456790454,Male,22,Bangalore,7144.45
123456790455,Female,23,Hyderabad,9327.28
123456790456,Male,24,Mumbai,1513.24
123456790457,Female,25,Delhi,6314.93
123456790458,Male,26,Bangalore,584.61
123456790459,Female,27,Hyderabad,7139.34
123456790460,Male,28,Mumbai,7794.56
123456790461,Female,29,Delhi,9747.56
123456790462,Male,30,Bangalore,7196.66
123456790463,Female,31,Hyderabad,7039.77
123456790464,Male,32,Mumbai,7332.71
123456790465,Female,33,Delhi,6729.36
123456790466,Male,34,Bangalore,4419.55
123456790467,Female,35,Hyderabad,3195.58
123456790468,Male,36,Mumbai,5444.74
123456790469,Female,37,Delhi,8287.63
123456790470,Male,38,Bangalore,1873.97
123456790471,Female,39,Hyderabad,6041.38
123456790472,Male,40,Mumbai,6455.56
123456790473,Female,41,Delhi,5697.87
123456790474,Male,42,Bangalore,5374.72
123456790475,Female,43,Hyderabad,3881.19
123456790476,Male,44,Mumbai,5903.74
123456790477,Female,45,Delhi,2987.05
123456790478,Male,46,Bangalore,7140.42
123456790479,Female,47,Hyderabad,4850.06
123456790480,Male,48,Mumbai,728.18
123456790481,Female,49,Delhi,5086.42
123456790482,Male,50,Bangalore,3761.98
123456790483,Female,51,Hyderabad,5149.5
123456790484,Male,52,Mumbai,92.61
123456790485,Female,53,Delhi,7829.85
123456790486,Male,54,Bangalore,7030.37
123456790487,Female,55,Hyderabad,544.32
123456790488,Male,56,Mumbai,703.87
123456790489,Female,57,Delhi,369.97
123456790490,Male,58,Bangalore,2024.56
123456790491,Female,59,Hyderabad,4391.24
123456790492,Male,20,Mumbai,6660.09
123456790493,Female,21,Delhi,5270.79
123456790494,Male,22,Bangalore,2522.08
123456790495,Female,23,Hyderabad,9528.74
123456790496,Male,24,Mumbai,6668.4
123456790497,Female,25,Delhi,1013.49
123456790498,Male,26,Bangalore,4573.91
123456790499,Female,27,Hyderabad,9262.43
123456790500,Male,28,Mumbai,6193.44
123456790501,Female,29,Delhi,2650.56
123456790502,Male,30,Bangalore,7827.28
123456790503,Female,31,Hyderabad,8602.02
123456790504,Male,32,Mumbai,7019.93
123456790505,Female,33,Delhi,2201.9
123456790506,Male,34,Bangalore,6972.96
